order_id,item_id,product_id,quantity,list_price,discount,extract_date,source
333,1.0,18,2,449.0,0.07,2024-04-28 18:16:04.016490,postgre
333,2.0,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
333,3.0,3,1,999.99,0.2,2024-04-28 18:16:04.016490,postgre
334,1.0,16,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
334,2.0,9,1,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
334,3.0,3,2,999.99,0.05,2024-04-28 18:16:04.016490,postgre
335,1.0,6,1,469.99,0.1,2024-04-28 18:16:04.016490,postgre
335,2.0,2,2,749.99,0.1,2024-04-28 18:16:04.016490,postgre
335,3.0,21,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre
336,1.0,4,1,2899.99,0.1,2024-04-28 18:16:04.016490,postgre
336,2.0,12,1,549.99,0.2,2024-04-28 18:16:04.016490,postgre
337,1.0,18,1,449.0,0.05,2024-04-28 18:16:04.016490,postgre
337,2.0,4,1,2899.99,0.05,2024-04-28 18:16:04.016490,postgre
338,1.0,6,2,469.99,0.07,2024-04-28 18:16:04.016490,postgre
338,2.0,10,1,1549.0,0.07,2024-04-28 18:16:04.016490,postgre
338,3.0,22,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
338,4.0,11,2,1680.99,0.07,2024-04-28 18:16:04.016490,postgre
338,5.0,9,1,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
339,1.0,13,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
339,2.0,15,2,529.99,0.05,2024-04-28 18:16:04.016490,postgre
340,1.0,11,1,1680.99,0.05,2024-04-28 18:16:04.016490,postgre
340,2.0,24,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre
340,3.0,13,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre
340,4.0,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre
340,5.0,10,2,1549.0,0.1,2024-04-28 18:16:04.016490,postgre
341,1.0,23,2,299.99,0.05,2024-04-28 18:16:04.016490,postgre
342,1.0,26,1,599.99,0.07,2024-04-28 18:16:04.016490,postgre
342,2.0,9,1,2999.99,0.2,2024-04-28 18:16:04.016490,postgre
342,3.0,16,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre
343,1.0,20,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
343,2.0,25,1,499.99,0.05,2024-04-28 18:16:04.016490,postgre
343,3.0,5,2,1320.99,0.05,2024-04-28 18:16:04.016490,postgre
343,4.0,10,1,1549.0,0.1,2024-04-28 18:16:04.016490,postgre
344,1.0,22,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
344,2.0,18,2,449.0,0.07,2024-04-28 18:16:04.016490,postgre
344,3.0,14,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre
345,1.0,18,2,449.0,0.1,2024-04-28 18:16:04.016490,postgre
345,2.0,24,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre
346,1.0,13,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre
346,2.0,23,1,299.99,0.2,2024-04-28 18:16:04.016490,postgre
346,3.0,21,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
346,4.0,15,1,529.99,0.05,2024-04-28 18:16:04.016490,postgre
346,5.0,18,2,449.0,0.05,2024-04-28 18:16:04.016490,postgre
347,1.0,23,1,299.99,0.07,2024-04-28 18:16:04.016490,postgre
348,1.0,5,2,1320.99,0.05,2024-04-28 18:16:04.016490,postgre
348,2.0,15,2,529.99,0.07,2024-04-28 18:16:04.016490,postgre
349,1.0,20,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
350,1.0,6,2,469.99,0.05,2024-04-28 18:16:04.016490,postgre
350,2.0,20,1,599.99,0.07,2024-04-28 18:16:04.016490,postgre
350,3.0,3,1,999.99,0.07,2024-04-28 18:16:04.016490,postgre
351,1.0,4,2,2899.99,0.05,2024-04-28 18:16:04.016490,postgre
351,2.0,24,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre
351,3.0,20,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre
351,4.0,22,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
352,1.0,11,1,1680.99,0.2,2024-04-28 18:16:04.016490,postgre
352,2.0,14,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre
353,1.0,2,2,749.99,0.2,2024-04-28 18:16:04.016490,postgre
354,1.0,21,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre
354,2.0,19,1,449.0,0.05,2024-04-28 18:16:04.016490,postgre
355,1.0,16,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre
355,2.0,14,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
356,1.0,23,2,299.99,0.05,2024-04-28 18:16:04.016490,postgre
356,2.0,4,1,2899.99,0.05,2024-04-28 18:16:04.016490,postgre
356,3.0,13,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
357,1.0,17,2,429.0,0.05,2024-04-28 18:16:04.016490,postgre
357,2.0,21,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
357,3.0,24,1,549.99,0.07,2024-04-28 18:16:04.016490,postgre
357,4.0,9,1,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
358,1.0,21,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre
358,2.0,6,2,469.99,0.07,2024-04-28 18:16:04.016490,postgre
358,3.0,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
358,4.0,18,2,449.0,0.1,2024-04-28 18:16:04.016490,postgre
359,1.0,15,2,529.99,0.07,2024-04-28 18:16:04.016490,postgre
359,2.0,9,2,2999.99,0.07,2024-04-28 18:16:04.016490,postgre
359,3.0,7,2,3999.99,0.2,2024-04-28 18:16:04.016490,postgre
360,1.0,26,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre
360,2.0,7,2,3999.99,0.2,2024-04-28 18:16:04.016490,postgre
360,3.0,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
360,4.0,25,1,499.99,0.1,2024-04-28 18:16:04.016490,postgre
361,1.0,24,2,549.99,0.05,2024-04-28 18:16:04.016490,postgre
361,2.0,6,2,469.99,0.1,2024-04-28 18:16:04.016490,postgre
361,3.0,11,1,1680.99,0.1,2024-04-28 18:16:04.016490,postgre
362,1.0,2,1,749.99,0.07,2024-04-28 18:16:04.016490,postgre
363,1.0,21,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre
363,2.0,14,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre
363,3.0,15,1,529.99,0.1,2024-04-28 18:16:04.016490,postgre
363,4.0,20,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre
364,1.0,25,2,499.99,0.05,2024-04-28 18:16:04.016490,postgre
365,1.0,24,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre
366,1.0,21,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
366,2.0,4,1,2899.99,0.07,2024-04-28 18:16:04.016490,postgre
366,3.0,16,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
367,1.0,26,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre
367,2.0,14,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
367,3.0,10,2,1549.0,0.05,2024-04-28 18:16:04.016490,postgre
368,1.0,5,1,1320.99,0.2,2024-04-28 18:16:04.016490,postgre
368,2.0,10,2,1549.0,0.2,2024-04-28 18:16:04.016490,postgre
368,3.0,21,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre
368,4.0,19,1,449.0,0.05,2024-04-28 18:16:04.016490,postgre
369,1.0,10,2,1549.0,0.07,2024-04-28 18:16:04.016490,postgre
370,1.0,25,2,499.99,0.05,2024-04-28 18:16:04.016490,postgre
370,2.0,4,2,2899.99,0.1,2024-04-28 18:16:04.016490,postgre
371,1.0,14,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre
371,2.0,12,1,549.99,0.2,2024-04-28 18:16:04.016490,postgre
372,1.0,11,1,1680.99,0.05,2024-04-28 18:16:04.016490,postgre
372,2.0,14,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre
372,3.0,5,1,1320.99,0.1,2024-04-28 18:16:04.016490,postgre
373,1.0,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
373,2.0,22,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
373,3.0,19,2,449.0,0.2,2024-04-28 18:16:04.016490,postgre
373,4.0,12,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre
373,5.0,13,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
374,1.0,10,1,1549.0,0.1,2024-04-28 18:16:04.016490,postgre
374,2.0,7,1,3999.99,0.07,2024-04-28 18:16:04.016490,postgre
375,1.0,21,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
375,2.0,2,2,749.99,0.05,2024-04-28 18:16:04.016490,postgre
375,3.0,4,2,2899.99,0.07,2024-04-28 18:16:04.016490,postgre
375,4.0,12,2,549.99,0.05,2024-04-28 18:16:04.016490,postgre
376,1.0,2,2,749.99,0.07,2024-04-28 18:16:04.016490,postgre
376,2.0,23,2,299.99,0.1,2024-04-28 18:16:04.016490,postgre
377,1.0,8,1,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
377,2.0,14,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre
378,1.0,26,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre
379,1.0,9,1,2999.99,0.07,2024-04-28 18:16:04.016490,postgre
379,2.0,16,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre
380,1.0,16,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre
380,2.0,11,2,1680.99,0.05,2024-04-28 18:16:04.016490,postgre
381,1.0,21,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
382,1.0,8,1,1799.99,0.1,2024-04-28 18:16:04.016490,postgre
382,2.0,9,1,2999.99,0.1,2024-04-28 18:16:04.016490,postgre
382,3.0,13,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre
383,1.0,19,1,449.0,0.07,2024-04-28 18:16:04.016490,postgre
383,2.0,22,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
383,3.0,13,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
383,4.0,21,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
383,5.0,14,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
384,1.0,20,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre
384,2.0,21,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre
384,3.0,8,1,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
384,4.0,15,1,529.99,0.1,2024-04-28 18:16:04.016490,postgre
384,5.0,4,1,2899.99,0.2,2024-04-28 18:16:04.016490,postgre
385,1.0,21,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre
385,2.0,7,2,3999.99,0.2,2024-04-28 18:16:04.016490,postgre
385,3.0,26,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre
386,1.0,8,1,1799.99,0.2,2024-04-28 18:16:04.016490,postgre
386,2.0,3,2,999.99,0.05,2024-04-28 18:16:04.016490,postgre
386,3.0,16,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
387,1.0,18,1,449.0,0.2,2024-04-28 18:16:04.016490,postgre
388,1.0,19,2,449.0,0.2,2024-04-28 18:16:04.016490,postgre
388,2.0,13,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
388,3.0,2,1,749.99,0.07,2024-04-28 18:16:04.016490,postgre
388,4.0,11,1,1680.99,0.1,2024-04-28 18:16:04.016490,postgre
389,1.0,2,1,749.99,0.07,2024-04-28 18:16:04.016490,postgre
389,2.0,15,2,529.99,0.07,2024-04-28 18:16:04.016490,postgre
389,3.0,10,2,1549.0,0.05,2024-04-28 18:16:04.016490,postgre
389,4.0,5,1,1320.99,0.05,2024-04-28 18:16:04.016490,postgre
389,5.0,9,1,2999.99,0.2,2024-04-28 18:16:04.016490,postgre
390,1.0,23,1,299.99,0.05,2024-04-28 18:16:04.016490,postgre
390,2.0,7,2,3999.99,0.07,2024-04-28 18:16:04.016490,postgre
390,3.0,9,1,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
391,1.0,8,1,1799.99,0.07,2024-04-28 18:16:04.016490,postgre
391,2.0,5,2,1320.99,0.2,2024-04-28 18:16:04.016490,postgre
391,3.0,24,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre
392,1.0,14,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre
392,2.0,3,2,999.99,0.05,2024-04-28 18:16:04.016490,postgre
393,1.0,6,2,469.99,0.2,2024-04-28 18:16:04.016490,postgre
394,1.0,23,1,299.99,0.05,2024-04-28 18:16:04.016490,postgre
394,2.0,16,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre
394,3.0,14,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre
395,1.0,14,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
396,1.0,12,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre
396,2.0,25,2,499.99,0.05,2024-04-28 18:16:04.016490,postgre
396,3.0,5,1,1320.99,0.2,2024-04-28 18:16:04.016490,postgre
397,1.0,7,1,3999.99,0.05,2024-04-28 18:16:04.016490,postgre
398,1.0,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
398,2.0,18,2,449.0,0.05,2024-04-28 18:16:04.016490,postgre
398,3.0,25,1,499.99,0.2,2024-04-28 18:16:04.016490,postgre
398,4.0,17,1,429.0,0.05,2024-04-28 18:16:04.016490,postgre
399,1.0,25,1,499.99,0.05,2024-04-28 18:16:04.016490,postgre
399,2.0,11,2,1680.99,0.05,2024-04-28 18:16:04.016490,postgre
399,3.0,14,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
400,1.0,24,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre
400,2.0,9,1,2999.99,0.2,2024-04-28 18:16:04.016490,postgre
400,3.0,3,2,999.99,0.2,2024-04-28 18:16:04.016490,postgre
401,1.0,23,1,299.99,0.2,2024-04-28 18:16:04.016490,postgre
401,2.0,10,2,1549.0,0.2,2024-04-28 18:16:04.016490,postgre
402,1.0,6,2,469.99,0.07,2024-04-28 18:16:04.016490,postgre
402,2.0,5,1,1320.99,0.07,2024-04-28 18:16:04.016490,postgre
402,3.0,26,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre
403,1.0,12,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre
403,2.0,7,2,3999.99,0.2,2024-04-28 18:16:04.016490,postgre
403,3.0,22,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
403,4.0,24,1,549.99,0.2,2024-04-28 18:16:04.016490,postgre
404,1.0,9,1,2999.99,0.07,2024-04-28 18:16:04.016490,postgre
404,2.0,25,2,499.99,0.05,2024-04-28 18:16:04.016490,postgre
404,3.0,16,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
405,1.0,3,2,999.99,0.2,2024-04-28 18:16:04.016490,postgre
405,2.0,10,2,1549.0,0.1,2024-04-28 18:16:04.016490,postgre
405,3.0,14,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
406,1.0,4,1,2899.99,0.2,2024-04-28 18:16:04.016490,postgre
407,1.0,20,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre
407,2.0,5,1,1320.99,0.05,2024-04-28 18:16:04.016490,postgre
408,1.0,18,1,449.0,0.2,2024-04-28 18:16:04.016490,postgre
408,2.0,3,1,999.99,0.07,2024-04-28 18:16:04.016490,postgre
408,3.0,2,2,749.99,0.07,2024-04-28 18:16:04.016490,postgre
408,4.0,17,2,429.0,0.2,2024-04-28 18:16:04.016490,postgre
409,1.0,15,1,529.99,0.07,2024-04-28 18:16:04.016490,postgre
409,2.0,16,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
409,3.0,21,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
410,1.0,25,1,499.99,0.1,2024-04-28 18:16:04.016490,postgre
410,2.0,9,2,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
410,3.0,24,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre
411,1.0,2,1,749.99,0.07,2024-04-28 18:16:04.016490,postgre
411,2.0,26,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre
412,1.0,7,1,3999.99,0.1,2024-04-28 18:16:04.016490,postgre
412,2.0,24,1,549.99,0.07,2024-04-28 18:16:04.016490,postgre
412,3.0,17,1,429.0,0.1,2024-04-28 18:16:04.016490,postgre
413,1.0,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
413,2.0,25,1,499.99,0.1,2024-04-28 18:16:04.016490,postgre
413,3.0,9,1,2999.99,0.07,2024-04-28 18:16:04.016490,postgre
414,1.0,4,2,2899.99,0.1,2024-04-28 18:16:04.016490,postgre
415,1.0,3,1,999.99,0.07,2024-04-28 18:16:04.016490,postgre
415,2.0,23,2,299.99,0.2,2024-04-28 18:16:04.016490,postgre
415,3.0,5,1,1320.99,0.2,2024-04-28 18:16:04.016490,postgre
415,4.0,6,2,469.99,0.05,2024-04-28 18:16:04.016490,postgre
416,1.0,22,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre
416,2.0,14,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre
416,3.0,24,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre
417,1.0,26,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre
417,2.0,6,2,469.99,0.07,2024-04-28 18:16:04.016490,postgre
418,1.0,12,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre
418,2.0,20,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre
419,1.0,9,1,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
420,1.0,17,2,429.0,0.2,2024-04-28 18:16:04.016490,postgre
420,2.0,15,2,529.99,0.1,2024-04-28 18:16:04.016490,postgre
420,3.0,3,2,999.99,0.05,2024-04-28 18:16:04.016490,postgre
421,1.0,6,2,469.99,0.07,2024-04-28 18:16:04.016490,postgre
421,2.0,3,2,999.99,0.2,2024-04-28 18:16:04.016490,postgre
421,3.0,20,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
421,4.0,4,1,2899.99,0.07,2024-04-28 18:16:04.016490,postgre
421,5.0,23,2,299.99,0.2,2024-04-28 18:16:04.016490,postgre
422,1.0,20,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre
423,1.0,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
423,2.0,17,1,429.0,0.2,2024-04-28 18:16:04.016490,postgre
423,3.0,23,2,299.99,0.07,2024-04-28 18:16:04.016490,postgre
423,4.0,2,1,749.99,0.2,2024-04-28 18:16:04.016490,postgre
424,1.0,22,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
424,2.0,6,1,469.99,0.05,2024-04-28 18:16:04.016490,postgre
425,1.0,6,1,469.99,0.1,2024-04-28 18:16:04.016490,postgre
425,2.0,21,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
425,3.0,19,1,449.0,0.05,2024-04-28 18:16:04.016490,postgre
426,1.0,10,1,1549.0,0.1,2024-04-28 18:16:04.016490,postgre
426,2.0,23,2,299.99,0.05,2024-04-28 18:16:04.016490,postgre
427,1.0,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre
427,2.0,15,2,529.99,0.1,2024-04-28 18:16:04.016490,postgre
427,3.0,26,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre
428,1.0,5,2,1320.99,0.2,2024-04-28 18:16:04.016490,postgre
428,2.0,14,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre
429,1.0,11,1,1680.99,0.2,2024-04-28 18:16:04.016490,postgre
429,2.0,4,2,2899.99,0.1,2024-04-28 18:16:04.016490,postgre
429,3.0,5,2,1320.99,0.05,2024-04-28 18:16:04.016490,postgre
429,4.0,6,1,469.99,0.07,2024-04-28 18:16:04.016490,postgre
429,5.0,2,1,749.99,0.1,2024-04-28 18:16:04.016490,postgre
430,1.0,22,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre
430,2.0,11,1,1680.99,0.07,2024-04-28 18:16:04.016490,postgre
430,3.0,4,2,2899.99,0.2,2024-04-28 18:16:04.016490,postgre
430,4.0,13,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre
430,5.0,8,1,1799.99,0.2,2024-04-28 18:16:04.016490,postgre
431,1.0,14,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre
431,2.0,6,1,469.99,0.1,2024-04-28 18:16:04.016490,postgre
431,3.0,18,1,449.0,0.2,2024-04-28 18:16:04.016490,postgre
431,4.0,13,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
431,5.0,19,1,449.0,0.07,2024-04-28 18:16:04.016490,postgre
432,1.0,10,2,1549.0,0.2,2024-04-28 18:16:04.016490,postgre
432,2.0,7,2,3999.99,0.05,2024-04-28 18:16:04.016490,postgre
433,1.0,6,1,469.99,0.1,2024-04-28 18:16:04.016490,postgre
433,2.0,10,1,1549.0,0.2,2024-04-28 18:16:04.016490,postgre
433,3.0,24,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre
433,4.0,4,1,2899.99,0.2,2024-04-28 18:16:04.016490,postgre
434,1.0,21,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
434,2.0,20,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre
434,3.0,9,1,2999.99,0.2,2024-04-28 18:16:04.016490,postgre
434,4.0,11,2,1680.99,0.07,2024-04-28 18:16:04.016490,postgre
434,5.0,18,2,449.0,0.05,2024-04-28 18:16:04.016490,postgre
435,1.0,22,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
435,2.0,9,1,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
435,3.0,18,1,449.0,0.05,2024-04-28 18:16:04.016490,postgre
436,1.0,3,1,999.99,0.05,2024-04-28 18:16:04.016490,postgre
436,2.0,23,1,299.99,0.2,2024-04-28 18:16:04.016490,postgre
437,1.0,3,1,999.99,0.05,2024-04-28 18:16:04.016490,postgre
437,2.0,10,1,1549.0,0.05,2024-04-28 18:16:04.016490,postgre
437,3.0,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
438,1.0,4,1,2899.99,0.07,2024-04-28 18:16:04.016490,postgre
438,2.0,22,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
438,3.0,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
438,4.0,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
439,1.0,6,2,469.99,0.07,2024-04-28 18:16:04.016490,postgre
439,2.0,7,2,3999.99,0.05,2024-04-28 18:16:04.016490,postgre
440,1.0,19,2,449.0,0.07,2024-04-28 18:16:04.016490,postgre
440,2.0,4,2,2899.99,0.07,2024-04-28 18:16:04.016490,postgre
441,1.0,12,1,549.99,0.07,2024-04-28 18:16:04.016490,postgre
441,2.0,15,1,529.99,0.1,2024-04-28 18:16:04.016490,postgre
442,1.0,16,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre
442,2.0,26,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
442,3.0,6,2,469.99,0.2,2024-04-28 18:16:04.016490,postgre
443,1.0,5,1,1320.99,0.05,2024-04-28 18:16:04.016490,postgre
443,2.0,26,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre
444,1.0,22,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre
444,2.0,15,2,529.99,0.07,2024-04-28 18:16:04.016490,postgre
444,3.0,20,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre
444,4.0,16,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre
444,5.0,10,2,1549.0,0.2,2024-04-28 18:16:04.016490,postgre
445,1.0,7,1,3999.99,0.2,2024-04-28 18:16:04.016490,postgre
445,2.0,16,1,599.99,0.07,2024-04-28 18:16:04.016490,postgre
445,3.0,23,1,299.99,0.2,2024-04-28 18:16:04.016490,postgre
446,1.0,22,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre
446,2.0,16,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre
447,1.0,4,2,2899.99,0.05,2024-04-28 18:16:04.016490,postgre
447,2.0,3,1,999.99,0.1,2024-04-28 18:16:04.016490,postgre
447,3.0,8,1,1799.99,0.07,2024-04-28 18:16:04.016490,postgre
448,1.0,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
448,2.0,6,2,469.99,0.05,2024-04-28 18:16:04.016490,postgre
449,1.0,17,2,429.0,0.05,2024-04-28 18:16:04.016490,postgre
449,2.0,2,1,749.99,0.05,2024-04-28 18:16:04.016490,postgre
449,3.0,7,2,3999.99,0.07,2024-04-28 18:16:04.016490,postgre
449,4.0,26,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
450,1.0,24,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre
450,2.0,12,1,549.99,0.07,2024-04-28 18:16:04.016490,postgre
450,3.0,5,1,1320.99,0.1,2024-04-28 18:16:04.016490,postgre
451,1.0,14,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
452,1.0,11,1,1680.99,0.05,2024-04-28 18:16:04.016490,postgre
452,2.0,16,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre
452,3.0,7,2,3999.99,0.1,2024-04-28 18:16:04.016490,postgre
452,4.0,8,1,1799.99,0.1,2024-04-28 18:16:04.016490,postgre
453,1.0,23,1,299.99,0.05,2024-04-28 18:16:04.016490,postgre
453,2.0,20,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
453,3.0,4,1,2899.99,0.2,2024-04-28 18:16:04.016490,postgre
454,1.0,25,2,499.99,0.07,2024-04-28 18:16:04.016490,postgre
454,2.0,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
454,3.0,24,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre
455,1.0,9,1,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
456,1.0,17,2,429.0,0.07,2024-04-28 18:16:04.016490,postgre
456,2.0,23,1,299.99,0.07,2024-04-28 18:16:04.016490,postgre
457,1.0,24,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre
457,2.0,2,1,749.99,0.05,2024-04-28 18:16:04.016490,postgre
457,3.0,7,2,3999.99,0.1,2024-04-28 18:16:04.016490,postgre
457,4.0,17,1,429.0,0.2,2024-04-28 18:16:04.016490,postgre
458,1.0,2,1,749.99,0.2,2024-04-28 18:16:04.016490,postgre
458,2.0,21,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
458,3.0,11,1,1680.99,0.1,2024-04-28 18:16:04.016490,postgre
458,4.0,24,1,549.99,0.2,2024-04-28 18:16:04.016490,postgre
458,5.0,3,2,999.99,0.2,2024-04-28 18:16:04.016490,postgre
459,1.0,11,1,1680.99,0.2,2024-04-28 18:16:04.016490,postgre
460,1.0,19,1,449.0,0.05,2024-04-28 18:16:04.016490,postgre
460,2.0,18,2,449.0,0.07,2024-04-28 18:16:04.016490,postgre
460,3.0,4,1,2899.99,0.2,2024-04-28 18:16:04.016490,postgre
460,4.0,22,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre
461,1.0,16,1,599.99,0.07,2024-04-28 18:16:04.016490,postgre
461,2.0,4,1,2899.99,0.2,2024-04-28 18:16:04.016490,postgre
461,3.0,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
461,4.0,24,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre
461,5.0,18,2,449.0,0.1,2024-04-28 18:16:04.016490,postgre
462,1.0,12,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre
463,1.0,13,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
