order_id,item_id,product_id,quantity,list_price,discount,extract_date,source
409,2,16,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
409,3,21,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
410,1,25,1,499.99,0.1,2024-04-28 18:16:04.016490,postgre
410,2,9,2,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
410,3,24,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre
411,1,2,1,749.99,0.07,2024-04-28 18:16:04.016490,postgre
411,2,26,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre
412,1,7,1,3999.99,0.1,2024-04-28 18:16:04.016490,postgre
412,2,24,1,549.99,0.07,2024-04-28 18:16:04.016490,postgre
412,3,17,1,429.0,0.1,2024-04-28 18:16:04.016490,postgre
413,1,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
413,2,25,1,499.99,0.1,2024-04-28 18:16:04.016490,postgre
413,3,9,1,2999.99,0.07,2024-04-28 18:16:04.016490,postgre
414,1,4,2,2899.99,0.1,2024-04-28 18:16:04.016490,postgre
415,1,3,1,999.99,0.07,2024-04-28 18:16:04.016490,postgre
415,2,23,2,299.99,0.2,2024-04-28 18:16:04.016490,postgre
415,3,5,1,1320.99,0.2,2024-04-28 18:16:04.016490,postgre
415,4,6,2,469.99,0.05,2024-04-28 18:16:04.016490,postgre
416,1,22,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre
416,2,14,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre
416,3,24,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre
417,1,26,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre
417,2,6,2,469.99,0.07,2024-04-28 18:16:04.016490,postgre
418,1,12,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre
418,2,20,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre
419,1,9,1,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
420,1,17,2,429.0,0.2,2024-04-28 18:16:04.016490,postgre
420,2,15,2,529.99,0.1,2024-04-28 18:16:04.016490,postgre
420,3,3,2,999.99,0.05,2024-04-28 18:16:04.016490,postgre
421,1,6,2,469.99,0.07,2024-04-28 18:16:04.016490,postgre
421,2,3,2,999.99,0.2,2024-04-28 18:16:04.016490,postgre
421,3,20,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
421,4,4,1,2899.99,0.07,2024-04-28 18:16:04.016490,postgre
421,5,23,2,299.99,0.2,2024-04-28 18:16:04.016490,postgre
422,1,20,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre
423,1,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
423,2,17,1,429.0,0.2,2024-04-28 18:16:04.016490,postgre
423,3,23,2,299.99,0.07,2024-04-28 18:16:04.016490,postgre
423,4,2,1,749.99,0.2,2024-04-28 18:16:04.016490,postgre
424,1,22,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
424,2,6,1,469.99,0.05,2024-04-28 18:16:04.016490,postgre
425,1,6,1,469.99,0.1,2024-04-28 18:16:04.016490,postgre
425,2,21,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
425,3,19,1,449.0,0.05,2024-04-28 18:16:04.016490,postgre
426,1,10,1,1549.0,0.1,2024-04-28 18:16:04.016490,postgre
426,2,23,2,299.99,0.05,2024-04-28 18:16:04.016490,postgre
427,1,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre
427,2,15,2,529.99,0.1,2024-04-28 18:16:04.016490,postgre
427,3,26,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre
428,1,5,2,1320.99,0.2,2024-04-28 18:16:04.016490,postgre
428,2,14,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre
429,1,11,1,1680.99,0.2,2024-04-28 18:16:04.016490,postgre
429,2,4,2,2899.99,0.1,2024-04-28 18:16:04.016490,postgre
429,3,5,2,1320.99,0.05,2024-04-28 18:16:04.016490,postgre
429,4,6,1,469.99,0.07,2024-04-28 18:16:04.016490,postgre
429,5,2,1,749.99,0.1,2024-04-28 18:16:04.016490,postgre
430,1,22,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre
430,2,11,1,1680.99,0.07,2024-04-28 18:16:04.016490,postgre
430,3,4,2,2899.99,0.2,2024-04-28 18:16:04.016490,postgre
430,4,13,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre
430,5,8,1,1799.99,0.2,2024-04-28 18:16:04.016490,postgre
431,1,14,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre
431,2,6,1,469.99,0.1,2024-04-28 18:16:04.016490,postgre
431,3,18,1,449.0,0.2,2024-04-28 18:16:04.016490,postgre
431,4,13,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
431,5,19,1,449.0,0.07,2024-04-28 18:16:04.016490,postgre
432,1,10,2,1549.0,0.2,2024-04-28 18:16:04.016490,postgre
432,2,7,2,3999.99,0.05,2024-04-28 18:16:04.016490,postgre
433,1,6,1,469.99,0.1,2024-04-28 18:16:04.016490,postgre
433,2,10,1,1549.0,0.2,2024-04-28 18:16:04.016490,postgre
433,3,24,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre
433,4,4,1,2899.99,0.2,2024-04-28 18:16:04.016490,postgre
434,1,21,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
434,2,20,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre
434,3,9,1,2999.99,0.2,2024-04-28 18:16:04.016490,postgre
434,4,11,2,1680.99,0.07,2024-04-28 18:16:04.016490,postgre
434,5,18,2,449.0,0.05,2024-04-28 18:16:04.016490,postgre
435,1,22,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
435,2,9,1,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
435,3,18,1,449.0,0.05,2024-04-28 18:16:04.016490,postgre
436,1,3,1,999.99,0.05,2024-04-28 18:16:04.016490,postgre
436,2,23,1,299.99,0.2,2024-04-28 18:16:04.016490,postgre
437,1,3,1,999.99,0.05,2024-04-28 18:16:04.016490,postgre
437,2,10,1,1549.0,0.05,2024-04-28 18:16:04.016490,postgre
437,3,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
438,1,4,1,2899.99,0.07,2024-04-28 18:16:04.016490,postgre
438,2,22,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
438,3,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
438,4,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
439,1,6,2,469.99,0.07,2024-04-28 18:16:04.016490,postgre
439,2,7,2,3999.99,0.05,2024-04-28 18:16:04.016490,postgre
440,1,19,2,449.0,0.07,2024-04-28 18:16:04.016490,postgre
440,2,4,2,2899.99,0.07,2024-04-28 18:16:04.016490,postgre
441,1,12,1,549.99,0.07,2024-04-28 18:16:04.016490,postgre
441,2,15,1,529.99,0.1,2024-04-28 18:16:04.016490,postgre
442,1,16,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre
442,2,26,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
442,3,6,2,469.99,0.2,2024-04-28 18:16:04.016490,postgre
443,1,5,1,1320.99,0.05,2024-04-28 18:16:04.016490,postgre
443,2,26,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre
444,1,22,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre
444,2,15,2,529.99,0.07,2024-04-28 18:16:04.016490,postgre
444,3,20,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre
444,4,16,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre
444,5,10,2,1549.0,0.2,2024-04-28 18:16:04.016490,postgre
445,1,7,1,3999.99,0.2,2024-04-28 18:16:04.016490,postgre
445,2,16,1,599.99,0.07,2024-04-28 18:16:04.016490,postgre
445,3,23,1,299.99,0.2,2024-04-28 18:16:04.016490,postgre
446,1,22,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre
446,2,16,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre
447,1,4,2,2899.99,0.05,2024-04-28 18:16:04.016490,postgre
447,2,3,1,999.99,0.1,2024-04-28 18:16:04.016490,postgre
447,3,8,1,1799.99,0.07,2024-04-28 18:16:04.016490,postgre
448,1,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
448,2,6,2,469.99,0.05,2024-04-28 18:16:04.016490,postgre
449,1,17,2,429.0,0.05,2024-04-28 18:16:04.016490,postgre
449,2,2,1,749.99,0.05,2024-04-28 18:16:04.016490,postgre
449,3,7,2,3999.99,0.07,2024-04-28 18:16:04.016490,postgre
449,4,26,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
450,1,24,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre
450,2,12,1,549.99,0.07,2024-04-28 18:16:04.016490,postgre
450,3,5,1,1320.99,0.1,2024-04-28 18:16:04.016490,postgre
451,1,14,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
452,1,11,1,1680.99,0.05,2024-04-28 18:16:04.016490,postgre
452,2,16,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre
452,3,7,2,3999.99,0.1,2024-04-28 18:16:04.016490,postgre
452,4,8,1,1799.99,0.1,2024-04-28 18:16:04.016490,postgre
453,1,23,1,299.99,0.05,2024-04-28 18:16:04.016490,postgre
453,2,20,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
453,3,4,1,2899.99,0.2,2024-04-28 18:16:04.016490,postgre
454,1,25,2,499.99,0.07,2024-04-28 18:16:04.016490,postgre
454,2,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
454,3,24,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre
455,1,9,1,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
456,1,17,2,429.0,0.07,2024-04-28 18:16:04.016490,postgre
456,2,23,1,299.99,0.07,2024-04-28 18:16:04.016490,postgre
457,1,24,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre
457,2,2,1,749.99,0.05,2024-04-28 18:16:04.016490,postgre
457,3,7,2,3999.99,0.1,2024-04-28 18:16:04.016490,postgre
457,4,17,1,429.0,0.2,2024-04-28 18:16:04.016490,postgre
458,1,2,1,749.99,0.2,2024-04-28 18:16:04.016490,postgre
458,2,21,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
458,3,11,1,1680.99,0.1,2024-04-28 18:16:04.016490,postgre
458,4,24,1,549.99,0.2,2024-04-28 18:16:04.016490,postgre
458,5,3,2,999.99,0.2,2024-04-28 18:16:04.016490,postgre
459,1,11,1,1680.99,0.2,2024-04-28 18:16:04.016490,postgre
460,1,19,1,449.0,0.05,2024-04-28 18:16:04.016490,postgre
460,2,18,2,449.0,0.07,2024-04-28 18:16:04.016490,postgre
460,3,4,1,2899.99,0.2,2024-04-28 18:16:04.016490,postgre
460,4,22,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre
461,1,16,1,599.99,0.07,2024-04-28 18:16:04.016490,postgre
461,2,4,1,2899.99,0.2,2024-04-28 18:16:04.016490,postgre
461,3,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
461,4,24,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre
461,5,18,2,449.0,0.1,2024-04-28 18:16:04.016490,postgre
462,1,12,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre
463,1,13,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
464,1,7,1,3999.99,0.1,2024-04-28 18:16:04.016490,postgre
465,1,6,2,469.99,0.1,2024-04-28 18:16:04.016490,postgre
465,2,25,2,499.99,0.1,2024-04-28 18:16:04.016490,postgre
466,1,19,2,449.0,0.2,2024-04-28 18:16:04.016490,postgre
466,2,6,1,469.99,0.2,2024-04-28 18:16:04.016490,postgre
466,3,7,2,3999.99,0.05,2024-04-28 18:16:04.016490,postgre
466,4,15,1,529.99,0.1,2024-04-28 18:16:04.016490,postgre
466,5,5,1,1320.99,0.1,2024-04-28 18:16:04.016490,postgre
467,1,19,1,449.0,0.07,2024-04-28 18:16:04.016490,postgre
467,2,10,1,1549.0,0.07,2024-04-28 18:16:04.016490,postgre
467,3,22,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre
467,4,17,2,429.0,0.07,2024-04-28 18:16:04.016490,postgre
467,5,11,1,1680.99,0.1,2024-04-28 18:16:04.016490,postgre
468,1,19,1,449.0,0.1,2024-04-28 18:16:04.016490,postgre
468,2,9,2,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
468,3,10,2,1549.0,0.05,2024-04-28 18:16:04.016490,postgre
468,4,25,1,499.99,0.1,2024-04-28 18:16:04.016490,postgre
469,1,8,2,1799.99,0.1,2024-04-28 18:16:04.016490,postgre
469,2,4,1,2899.99,0.07,2024-04-28 18:16:04.016490,postgre
469,3,15,2,529.99,0.2,2024-04-28 18:16:04.016490,postgre
470,1,18,1,449.0,0.05,2024-04-28 18:16:04.016490,postgre
470,2,13,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
470,3,8,2,1799.99,0.2,2024-04-28 18:16:04.016490,postgre
471,1,14,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre
471,2,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
472,1,15,1,529.99,0.1,2024-04-28 18:16:04.016490,postgre
472,2,21,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre
473,1,26,1,599.99,0.07,2024-04-28 18:16:04.016490,postgre
474,1,19,2,449.0,0.05,2024-04-28 18:16:04.016490,postgre
474,2,11,1,1680.99,0.2,2024-04-28 18:16:04.016490,postgre
475,1,17,2,429.0,0.07,2024-04-28 18:16:04.016490,postgre
475,2,26,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
475,3,25,1,499.99,0.2,2024-04-28 18:16:04.016490,postgre
476,1,22,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
476,2,4,2,2899.99,0.2,2024-04-28 18:16:04.016490,postgre
476,3,11,2,1680.99,0.07,2024-04-28 18:16:04.016490,postgre
476,4,20,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre
477,1,6,1,469.99,0.1,2024-04-28 18:16:04.016490,postgre
477,2,10,1,1549.0,0.05,2024-04-28 18:16:04.016490,postgre
478,1,21,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
479,1,26,1,599.99,0.07,2024-04-28 18:16:04.016490,postgre
479,2,12,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre
479,3,21,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre
479,4,7,1,3999.99,0.05,2024-04-28 18:16:04.016490,postgre
479,5,10,1,1549.0,0.2,2024-04-28 18:16:04.016490,postgre
480,1,4,1,2899.99,0.05,2024-04-28 18:16:04.016490,postgre
480,2,15,1,529.99,0.05,2024-04-28 18:16:04.016490,postgre
480,3,23,2,299.99,0.07,2024-04-28 18:16:04.016490,postgre
481,1,13,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre
481,2,16,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre
481,3,9,2,2999.99,0.1,2024-04-28 18:16:04.016490,postgre
482,1,13,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre
482,2,14,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
483,1,17,1,429.0,0.07,2024-04-28 18:16:04.016490,postgre
484,1,8,2,1799.99,0.1,2024-04-28 18:16:04.016490,postgre
484,2,24,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre
484,3,9,2,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
484,4,6,1,469.99,0.2,2024-04-28 18:16:04.016490,postgre
485,1,13,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
485,2,26,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre
486,1,9,1,2999.99,0.07,2024-04-28 18:16:04.016490,postgre
486,2,23,2,299.99,0.05,2024-04-28 18:16:04.016490,postgre
487,1,6,1,469.99,0.2,2024-04-28 18:16:04.016490,postgre
488,1,13,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
488,2,23,2,299.99,0.05,2024-04-28 18:16:04.016490,postgre
488,3,22,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
489,1,8,2,1799.99,0.1,2024-04-28 18:16:04.016490,postgre
490,1,12,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre
490,2,23,1,299.99,0.05,2024-04-28 18:16:04.016490,postgre
490,3,14,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
490,4,13,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
491,1,9,2,2999.99,0.2,2024-04-28 18:16:04.016490,postgre
491,2,21,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
491,3,15,2,529.99,0.05,2024-04-28 18:16:04.016490,postgre
492,1,6,1,469.99,0.1,2024-04-28 18:16:04.016490,postgre
492,2,22,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre
492,3,26,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre
493,1,15,1,529.99,0.05,2024-04-28 18:16:04.016490,postgre
493,2,18,2,449.0,0.05,2024-04-28 18:16:04.016490,postgre
493,3,26,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre
494,1,23,1,299.99,0.1,2024-04-28 18:16:04.016490,postgre
495,1,22,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre
495,2,9,1,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
496,1,23,1,299.99,0.2,2024-04-28 18:16:04.016490,postgre
496,2,13,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
496,3,21,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre
497,1,25,2,499.99,0.07,2024-04-28 18:16:04.016490,postgre
498,1,24,1,549.99,0.07,2024-04-28 18:16:04.016490,postgre
498,2,21,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
498,3,10,1,1549.0,0.07,2024-04-28 18:16:04.016490,postgre
499,1,11,1,1680.99,0.2,2024-04-28 18:16:04.016490,postgre
499,2,15,1,529.99,0.07,2024-04-28 18:16:04.016490,postgre
499,3,14,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre
499,4,20,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre
500,1,12,2,549.99,0.05,2024-04-28 18:16:04.016490,postgre
500,2,14,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre
501,1,19,2,449.0,0.05,2024-04-28 18:16:04.016490,postgre
501,2,8,1,1799.99,0.07,2024-04-28 18:16:04.016490,postgre
501,3,14,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
501,4,23,2,299.99,0.07,2024-04-28 18:16:04.016490,postgre
502,1,13,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
503,1,13,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
503,2,10,1,1549.0,0.05,2024-04-28 18:16:04.016490,postgre
504,1,24,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre
504,2,2,2,749.99,0.05,2024-04-28 18:16:04.016490,postgre
505,1,26,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre
506,1,25,1,499.99,0.1,2024-04-28 18:16:04.016490,postgre
506,2,7,1,3999.99,0.07,2024-04-28 18:16:04.016490,postgre
507,1,11,2,1680.99,0.05,2024-04-28 18:16:04.016490,postgre
507,2,13,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
507,3,20,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre
508,1,8,1,1799.99,0.05,2024-04-28 18:16:04.016490,postgre
508,2,2,2,749.99,0.05,2024-04-28 18:16:04.016490,postgre
508,3,10,2,1549.0,0.05,2024-04-28 18:16:04.016490,postgre
508,4,25,1,499.99,0.07,2024-04-28 18:16:04.016490,postgre
509,1,23,2,299.99,0.2,2024-04-28 18:16:04.016490,postgre
509,2,4,2,2899.99,0.05,2024-04-28 18:16:04.016490,postgre
510,1,17,1,429.0,0.1,2024-04-28 18:16:04.016490,postgre
511,1,22,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
511,2,13,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
512,1,21,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre
513,1,7,1,3999.99,0.07,2024-04-28 18:16:04.016490,postgre
513,2,13,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre
513,3,23,1,299.99,0.07,2024-04-28 18:16:04.016490,postgre
514,1,18,2,449.0,0.2,2024-04-28 18:16:04.016490,postgre
514,2,17,2,429.0,0.07,2024-04-28 18:16:04.016490,postgre
515,1,8,1,1799.99,0.07,2024-04-28 18:16:04.016490,postgre
515,2,5,1,1320.99,0.1,2024-04-28 18:16:04.016490,postgre
515,3,25,2,499.99,0.07,2024-04-28 18:16:04.016490,postgre
515,4,6,2,469.99,0.2,2024-04-28 18:16:04.016490,postgre
516,1,7,1,3999.99,0.05,2024-04-28 18:16:04.016490,postgre
516,2,5,2,1320.99,0.1,2024-04-28 18:16:04.016490,postgre
517,1,21,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
518,1,16,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
518,2,5,2,1320.99,0.05,2024-04-28 18:16:04.016490,postgre
518,3,25,2,499.99,0.05,2024-04-28 18:16:04.016490,postgre
518,4,15,2,529.99,0.2,2024-04-28 18:16:04.016490,postgre
518,5,11,2,1680.99,0.07,2024-04-28 18:16:04.016490,postgre
519,1,6,1,469.99,0.07,2024-04-28 18:16:04.016490,postgre
519,2,16,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre
519,3,23,2,299.99,0.05,2024-04-28 18:16:04.016490,postgre
519,4,18,2,449.0,0.2,2024-04-28 18:16:04.016490,postgre
519,5,7,1,3999.99,0.05,2024-04-28 18:16:04.016490,postgre
520,1,26,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre
520,2,24,1,549.99,0.2,2024-04-28 18:16:04.016490,postgre
520,3,10,1,1549.0,0.07,2024-04-28 18:16:04.016490,postgre
521,1,5,1,1320.99,0.2,2024-04-28 18:16:04.016490,postgre
521,2,14,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre
522,1,4,2,2899.99,0.07,2024-04-28 18:16:04.016490,postgre
522,2,22,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
522,3,21,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
523,1,12,1,549.99,0.2,2024-04-28 18:16:04.016490,postgre
523,2,20,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre
523,3,5,2,1320.99,0.1,2024-04-28 18:16:04.016490,postgre
523,4,16,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre
524,1,11,1,1680.99,0.07,2024-04-28 18:16:04.016490,postgre
524,2,2,1,749.99,0.05,2024-04-28 18:16:04.016490,postgre
524,3,9,1,2999.99,0.2,2024-04-28 18:16:04.016490,postgre
524,4,3,2,999.99,0.07,2024-04-28 18:16:04.016490,postgre
524,5,26,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre
525,1,9,2,2999.99,0.07,2024-04-28 18:16:04.016490,postgre
525,2,6,2,469.99,0.07,2024-04-28 18:16:04.016490,postgre
525,3,10,1,1549.0,0.1,2024-04-28 18:16:04.016490,postgre
526,1,3,2,999.99,0.1,2024-04-28 18:16:04.016490,postgre
526,2,8,1,1799.99,0.1,2024-04-28 18:16:04.016490,postgre
526,3,21,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
526,4,15,1,529.99,0.07,2024-04-28 18:16:04.016490,postgre
527,1,18,2,449.0,0.07,2024-04-28 18:16:04.016490,postgre
527,2,4,1,2899.99,0.2,2024-04-28 18:16:04.016490,postgre
527,3,19,1,449.0,0.1,2024-04-28 18:16:04.016490,postgre
527,4,9,2,2999.99,0.2,2024-04-28 18:16:04.016490,postgre
528,1,21,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
529,1,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre
530,1,2,2,749.99,0.05,2024-04-28 18:16:04.016490,postgre
530,2,4,1,2899.99,0.07,2024-04-28 18:16:04.016490,postgre
530,3,6,2,469.99,0.2,2024-04-28 18:16:04.016490,postgre
531,1,6,1,469.99,0.2,2024-04-28 18:16:04.016490,postgre
531,2,12,2,549.99,0.2,2024-04-28 18:16:04.016490,postgre
531,3,25,1,499.99,0.07,2024-04-28 18:16:04.016490,postgre
532,1,17,2,429.0,0.07,2024-04-28 18:16:04.016490,postgre
532,2,16,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
532,3,12,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre
533,1,4,1,2899.99,0.2,2024-04-28 18:16:04.016490,postgre
533,2,12,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre
533,3,10,1,1549.0,0.2,2024-04-28 18:16:04.016490,postgre
533,4,25,1,499.99,0.05,2024-04-28 18:16:04.016490,postgre
534,1,21,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
534,2,9,2,2999.99,0.05,2024-04-28 18:16:04.016490,postgre
534,3,2,1,749.99,0.07,2024-04-28 18:16:04.016490,postgre
534,4,24,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre
535,1,24,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre
535,2,15,1,529.99,0.1,2024-04-28 18:16:04.016490,postgre
535,3,22,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre
536,1,22,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre
536,2,2,1,749.99,0.1,2024-04-28 18:16:04.016490,postgre
536,3,12,2,549.99,0.05,2024-04-28 18:16:04.016490,postgre
536,4,14,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre
537,1,10,1,1549.0,0.05,2024-04-28 18:16:04.016490,postgre
537,2,26,1,599.99,0.05,2024-04-28 18:16:04.016490,postgre
537,3,17,2,429.0,0.1,2024-04-28 18:16:04.016490,postgre
537,4,25,2,499.99,0.2,2024-04-28 18:16:04.016490,postgre
538,1,2,2,749.99,0.2,2024-04-28 18:16:04.016490,postgre
539,1,9,2,2999.99,0.1,2024-04-28 18:16:04.016490,postgre
539,2,23,1,299.99,0.05,2024-04-28 18:16:04.016490,postgre
539,3,21,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre
540,1,19,1,449.0,0.1,2024-04-28 18:16:04.016490,postgre
540,2,26,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre
540,3,23,2,299.99,0.07,2024-04-28 18:16:04.016490,postgre
541,1,22,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre
542,1,16,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre
542,2,9,1,2999.99,0.1,2024-04-28 18:16:04.016490,postgre
542,3,20,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre
542,4,19,2,449.0,0.2,2024-04-28 18:16:04.016490,postgre
543,1,25,1,499.99,0.2,2024-04-28 18:16:04.016490,postgre
543,2,18,1,449.0,0.2,2024-04-28 18:16:04.016490,postgre
543,3,26,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre
544,1,12,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre
544,2,17,1,429.0,0.1,2024-04-28 18:16:04.016490,postgre
544,3,21,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre
545,1,25,2,499.99,0.2,2024-04-28 18:16:04.016490,postgre
545,2,6,1,469.99,0.07,2024-04-28 18:16:04.016490,postgre
545,3,24,1,549.99,0.2,2024-04-28 18:16:04.016490,postgre
545,4,20,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre
546,1,17,2,429.0,0.05,2024-04-28 18:16:04.016490,postgre
546,2,8,1,1799.99,0.1,2024-04-28 18:16:04.016490,postgre
546,3,18,2,449.0,0.07,2024-04-28 18:16:04.016490,postgre
547,1,11,2,1680.99,0.05,2024-04-28 18:16:04.016490,postgre
547,2,9,1,2999.99,0.2,2024-04-28 18:16:04.016490,postgre
