order_id,item_id,product_id,quantity,list_price_x,discount,extract_date_x,source_x,list_price_egp,product_name,brand_id,category_id,model_year,list_price_y,extract_date_y,source_y,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_date,source,late_delivery,latency days,weekend,order_status_desc
142,1.0,16,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-28 18:21:32.428219,datalake,170,4,2016-03-26,2016-03-27,2016-03-27,1,3,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
142,2.0,11,2,1680.99,0.1,2024-04-28 18:16:04.016490,postgre,80454.72809984999,Surly Straggler 650b - 2016,8,4,2016,1680.99,2024-04-28 18:21:32.428219,datalake,170,4,2016-03-26,2016-03-27,2016-03-27,1,3,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
142,3.0,19,1,449.0,0.07,2024-04-28 18:16:04.016490,postgre,21489.820235,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-28 18:21:32.428219,datalake,170,4,2016-03-26,2016-03-27,2016-03-27,1,3,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
143,1.0,6,1,469.99,0.2,2024-04-28 18:16:04.016490,postgre,22494.43343485,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-28 18:21:32.428219,datalake,693,4,2016-03-26,2016-03-28,2016-03-28,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
144,1.0,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre,86150.24838485,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,2024-04-28 18:21:32.428219,datalake,1124,4,2016-03-26,2016-03-29,2016-03-29,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
145,1.0,11,1,1680.99,0.2,2024-04-28 18:16:04.016490,postgre,80454.72809984999,Surly Straggler 650b - 2016,8,4,2016,1680.99,2024-04-28 18:21:32.428219,datalake,366,4,2016-03-27,2016-03-29,2016-03-30,2,6,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
145,2.0,9,2,2999.99,0.1,2024-04-28 18:16:04.016490,postgre,143584.06638484998,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-28 18:21:32.428219,datalake,366,4,2016-03-27,2016-03-29,2016-03-30,2,6,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
146,1.0,3,2,999.99,0.2,2024-04-28 18:16:04.016490,postgre,47861.03638485,Surly Wednesday Frameset - 2016,8,6,2016,999.99,2024-04-28 18:21:32.428219,datalake,288,4,2016-03-28,2016-03-30,2016-03-30,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
146,2.0,12,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,288,4,2016-03-28,2016-03-30,2016-03-30,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
146,2.0,12,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,288,4,2016-03-28,2016-03-30,2016-03-30,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
146,3.0,20,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,2024-04-28 18:21:32.428219,datalake,288,4,2016-03-28,2016-03-30,2016-03-30,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
146,4.0,6,2,469.99,0.05,2024-04-28 18:16:04.016490,postgre,22494.43343485,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-28 18:21:32.428219,datalake,288,4,2016-03-28,2016-03-30,2016-03-30,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
146,5.0,2,1,749.99,0.07,2024-04-28 18:16:04.016490,postgre,35895.657634849995,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-28 18:21:32.428219,datalake,288,4,2016-03-28,2016-03-30,2016-03-30,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
147,1.0,26,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-28 18:21:32.428219,datalake,55,4,2016-03-28,2016-03-31,2016-03-31,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
148,1.0,14,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,714,4,2016-03-28,2016-03-30,2016-03-30,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
148,1.0,14,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,714,4,2016-03-28,2016-03-30,2016-03-30,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
149,1.0,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,763,4,2016-03-28,2016-03-30,2016-03-29,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
149,1.0,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,763,4,2016-03-28,2016-03-30,2016-03-29,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
149,2.0,21,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-28 18:21:32.428219,datalake,763,4,2016-03-28,2016-03-30,2016-03-29,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
150,1.0,7,1,3999.99,0.1,2024-04-28 18:16:04.016490,postgre,191445.58138485,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-28 18:21:32.428219,datalake,332,4,2016-03-29,2016-03-31,2016-04-01,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
150,2.0,3,1,999.99,0.2,2024-04-28 18:16:04.016490,postgre,47861.03638485,Surly Wednesday Frameset - 2016,8,6,2016,999.99,2024-04-28 18:21:32.428219,datalake,332,4,2016-03-29,2016-03-31,2016-04-01,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
150,3.0,17,1,429.0,0.07,2024-04-28 18:16:04.016490,postgre,20532.589935,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-28 18:21:32.428219,datalake,332,4,2016-03-29,2016-03-31,2016-04-01,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
150,4.0,25,2,499.99,0.07,2024-04-28 18:16:04.016490,postgre,23930.27888485,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-28 18:21:32.428219,datalake,332,4,2016-03-29,2016-03-31,2016-04-01,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
151,1.0,17,1,429.0,0.1,2024-04-28 18:16:04.016490,postgre,20532.589935,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-28 18:21:32.428219,datalake,926,4,2016-03-29,2016-04-01,2016-03-31,1,2,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
151,2.0,26,1,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-28 18:21:32.428219,datalake,926,4,2016-03-29,2016-04-01,2016-03-31,1,2,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
152,1.0,6,2,469.99,0.2,2024-04-28 18:16:04.016490,postgre,22494.43343485,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-28 18:21:32.428219,datalake,76,4,2016-03-29,2016-03-30,2016-03-30,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
152,2.0,22,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-28 18:21:32.428219,datalake,76,4,2016-03-29,2016-03-30,2016-03-30,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
152,3.0,16,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-28 18:21:32.428219,datalake,76,4,2016-03-29,2016-03-30,2016-03-30,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
153,1.0,16,1,599.99,0.07,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-28 18:21:32.428219,datalake,498,4,2016-03-30,2016-04-02,2016-04-01,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
153,2.0,8,1,1799.99,0.07,2024-04-28 18:16:04.016490,postgre,86150.24838485,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,2024-04-28 18:21:32.428219,datalake,498,4,2016-03-30,2016-04-02,2016-04-01,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
153,3.0,15,2,529.99,0.05,2024-04-28 18:16:04.016490,postgre,25366.12433485,Electra Moto 1 - 2016,1,3,2016,529.99,2024-04-28 18:21:32.428219,datalake,498,4,2016-03-30,2016-04-02,2016-04-01,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
154,1.0,12,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,1286,4,2016-03-31,2016-04-01,2016-04-01,1,2,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
154,1.0,12,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,1286,4,2016-03-31,2016-04-01,2016-04-01,1,2,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
155,1.0,8,1,1799.99,0.1,2024-04-28 18:16:04.016490,postgre,86150.24838485,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,2024-04-28 18:21:32.428219,datalake,371,4,2016-04-02,2016-04-03,2016-04-04,2,6,2024-04-28 18:15:34.177976,postgre,True,1 days,True,Completed
156,1.0,18,2,449.0,0.2,2024-04-28 18:16:04.016490,postgre,21489.820235,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-28 18:21:32.428219,datalake,357,4,2016-04-03,2016-04-06,2016-04-05,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
156,2.0,17,2,429.0,0.05,2024-04-28 18:16:04.016490,postgre,20532.589935,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-28 18:21:32.428219,datalake,357,4,2016-04-03,2016-04-06,2016-04-05,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
156,3.0,6,1,469.99,0.07,2024-04-28 18:16:04.016490,postgre,22494.43343485,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-28 18:21:32.428219,datalake,357,4,2016-04-03,2016-04-06,2016-04-05,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
157,1.0,4,1,2899.99,0.1,2024-04-28 18:16:04.016490,postgre,138797.91488484998,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-04-28 18:21:32.428219,datalake,43,4,2016-04-03,2016-04-06,2016-04-06,3,8,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
157,2.0,7,2,3999.99,0.07,2024-04-28 18:16:04.016490,postgre,191445.58138485,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-28 18:21:32.428219,datalake,43,4,2016-04-03,2016-04-06,2016-04-06,3,8,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
158,1.0,24,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-28 18:21:32.428219,datalake,117,3,2016-04-04,2016-04-04,2016-04-06,3,9,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Rejected
159,1.0,13,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,32,4,2016-04-04,2016-04-06,2016-04-06,1,2,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
159,1.0,13,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,32,4,2016-04-04,2016-04-06,2016-04-06,1,2,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
160,1.0,21,1,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-28 18:21:32.428219,datalake,205,4,2016-04-04,2016-04-06,2016-04-06,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
160,2.0,15,2,529.99,0.07,2024-04-28 18:16:04.016490,postgre,25366.12433485,Electra Moto 1 - 2016,1,3,2016,529.99,2024-04-28 18:21:32.428219,datalake,205,4,2016-04-04,2016-04-06,2016-04-06,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
160,3.0,18,2,449.0,0.1,2024-04-28 18:16:04.016490,postgre,21489.820235,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-28 18:21:32.428219,datalake,205,4,2016-04-04,2016-04-06,2016-04-06,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
160,4.0,11,1,1680.99,0.05,2024-04-28 18:16:04.016490,postgre,80454.72809984999,Surly Straggler 650b - 2016,8,4,2016,1680.99,2024-04-28 18:21:32.428219,datalake,205,4,2016-04-04,2016-04-06,2016-04-06,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
161,1.0,24,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-28 18:21:32.428219,datalake,251,4,2016-04-04,2016-04-07,2016-04-05,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
161,2.0,22,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-28 18:21:32.428219,datalake,251,4,2016-04-04,2016-04-07,2016-04-05,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
161,3.0,7,2,3999.99,0.05,2024-04-28 18:16:04.016490,postgre,191445.58138485,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-28 18:21:32.428219,datalake,251,4,2016-04-04,2016-04-07,2016-04-05,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
162,1.0,18,1,449.0,0.07,2024-04-28 18:16:04.016490,postgre,21489.820235,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-28 18:21:32.428219,datalake,31,4,2016-04-06,2016-04-08,2016-04-07,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
162,2.0,21,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-28 18:21:32.428219,datalake,31,4,2016-04-06,2016-04-08,2016-04-07,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
162,3.0,3,2,999.99,0.1,2024-04-28 18:16:04.016490,postgre,47861.03638485,Surly Wednesday Frameset - 2016,8,6,2016,999.99,2024-04-28 18:21:32.428219,datalake,31,4,2016-04-06,2016-04-08,2016-04-07,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
163,1.0,12,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,1325,4,2016-04-06,2016-04-07,2016-04-07,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
163,1.0,12,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,1325,4,2016-04-06,2016-04-07,2016-04-07,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
163,2.0,18,1,449.0,0.2,2024-04-28 18:16:04.016490,postgre,21489.820235,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-28 18:21:32.428219,datalake,1325,4,2016-04-06,2016-04-07,2016-04-07,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
164,1.0,4,2,2899.99,0.05,2024-04-28 18:16:04.016490,postgre,138797.91488484998,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-04-28 18:21:32.428219,datalake,610,4,2016-04-07,2016-04-08,2016-04-09,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
164,2.0,10,2,1549.0,0.05,2024-04-28 18:16:04.016490,postgre,74137.486735,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-28 18:21:32.428219,datalake,610,4,2016-04-07,2016-04-08,2016-04-09,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
164,3.0,14,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,610,4,2016-04-07,2016-04-08,2016-04-09,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
164,3.0,14,1,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,610,4,2016-04-07,2016-04-08,2016-04-09,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
165,1.0,4,2,2899.99,0.05,2024-04-28 18:16:04.016490,postgre,138797.91488484998,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-04-28 18:21:32.428219,datalake,574,4,2016-04-08,2016-04-10,2016-04-10,1,3,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
165,2.0,23,1,299.99,0.2,2024-04-28 18:16:04.016490,postgre,14357.97588485,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,2024-04-28 18:21:32.428219,datalake,574,4,2016-04-08,2016-04-10,2016-04-10,1,3,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
165,3.0,2,1,749.99,0.05,2024-04-28 18:16:04.016490,postgre,35895.657634849995,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-28 18:21:32.428219,datalake,574,4,2016-04-08,2016-04-10,2016-04-10,1,3,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
166,1.0,10,2,1549.0,0.1,2024-04-28 18:16:04.016490,postgre,74137.486735,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-28 18:21:32.428219,datalake,338,4,2016-04-08,2016-04-11,2016-04-11,2,6,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
166,2.0,11,1,1680.99,0.2,2024-04-28 18:16:04.016490,postgre,80454.72809984999,Surly Straggler 650b - 2016,8,4,2016,1680.99,2024-04-28 18:21:32.428219,datalake,338,4,2016-04-08,2016-04-11,2016-04-11,2,6,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
167,1.0,12,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,1034,4,2016-04-08,2016-04-09,2016-04-11,2,7,2024-04-28 18:15:34.177976,postgre,True,2 days,True,Completed
167,1.0,12,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,1034,4,2016-04-08,2016-04-09,2016-04-11,2,7,2024-04-28 18:15:34.177976,postgre,True,2 days,True,Completed
167,2.0,10,1,1549.0,0.2,2024-04-28 18:16:04.016490,postgre,74137.486735,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-28 18:21:32.428219,datalake,1034,4,2016-04-08,2016-04-09,2016-04-11,2,7,2024-04-28 18:15:34.177976,postgre,True,2 days,True,Completed
167,3.0,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,1034,4,2016-04-08,2016-04-09,2016-04-11,2,7,2024-04-28 18:15:34.177976,postgre,True,2 days,True,Completed
167,3.0,13,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,1034,4,2016-04-08,2016-04-09,2016-04-11,2,7,2024-04-28 18:15:34.177976,postgre,True,2 days,True,Completed
167,4.0,7,2,3999.99,0.05,2024-04-28 18:16:04.016490,postgre,191445.58138485,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-28 18:21:32.428219,datalake,1034,4,2016-04-08,2016-04-09,2016-04-11,2,7,2024-04-28 18:15:34.177976,postgre,True,2 days,True,Completed
168,1.0,6,1,469.99,0.1,2024-04-28 18:16:04.016490,postgre,22494.43343485,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-28 18:21:32.428219,datalake,1147,4,2016-04-09,2016-04-12,2016-04-11,1,3,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
168,2.0,11,2,1680.99,0.07,2024-04-28 18:16:04.016490,postgre,80454.72809984999,Surly Straggler 650b - 2016,8,4,2016,1680.99,2024-04-28 18:21:32.428219,datalake,1147,4,2016-04-09,2016-04-12,2016-04-11,1,3,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
168,3.0,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,1147,4,2016-04-09,2016-04-12,2016-04-11,1,3,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
168,3.0,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,1147,4,2016-04-09,2016-04-12,2016-04-11,1,3,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
168,4.0,22,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-28 18:21:32.428219,datalake,1147,4,2016-04-09,2016-04-12,2016-04-11,1,3,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
169,1.0,20,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,2024-04-28 18:21:32.428219,datalake,99,4,2016-04-10,2016-04-11,2016-04-11,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
169,2.0,5,1,1320.99,0.05,2024-04-28 18:16:04.016490,postgre,63224.58269985,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,2024-04-28 18:21:32.428219,datalake,99,4,2016-04-10,2016-04-11,2016-04-11,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
169,3.0,10,1,1549.0,0.2,2024-04-28 18:16:04.016490,postgre,74137.486735,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-28 18:21:32.428219,datalake,99,4,2016-04-10,2016-04-11,2016-04-11,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
169,4.0,11,1,1680.99,0.2,2024-04-28 18:16:04.016490,postgre,80454.72809984999,Surly Straggler 650b - 2016,8,4,2016,1680.99,2024-04-28 18:21:32.428219,datalake,99,4,2016-04-10,2016-04-11,2016-04-11,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
169,5.0,14,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,99,4,2016-04-10,2016-04-11,2016-04-11,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
169,5.0,14,2,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,99,4,2016-04-10,2016-04-11,2016-04-11,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
170,1.0,12,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,1200,4,2016-04-10,2016-04-11,2016-04-13,2,7,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
170,1.0,12,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,1200,4,2016-04-10,2016-04-11,2016-04-13,2,7,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
170,2.0,24,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-28 18:21:32.428219,datalake,1200,4,2016-04-10,2016-04-11,2016-04-13,2,7,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
170,3.0,7,1,3999.99,0.2,2024-04-28 18:16:04.016490,postgre,191445.58138485,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-28 18:21:32.428219,datalake,1200,4,2016-04-10,2016-04-11,2016-04-13,2,7,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
170,4.0,18,2,449.0,0.05,2024-04-28 18:16:04.016490,postgre,21489.820235,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-28 18:21:32.428219,datalake,1200,4,2016-04-10,2016-04-11,2016-04-13,2,7,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
171,1.0,8,1,1799.99,0.05,2024-04-28 18:16:04.016490,postgre,86150.24838485,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,2024-04-28 18:21:32.428219,datalake,237,4,2016-04-11,2016-04-14,2016-04-14,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
172,1.0,23,1,299.99,0.07,2024-04-28 18:16:04.016490,postgre,14357.97588485,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,2024-04-28 18:21:32.428219,datalake,1079,4,2016-04-11,2016-04-12,2016-04-14,2,7,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
172,2.0,16,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-28 18:21:32.428219,datalake,1079,4,2016-04-11,2016-04-12,2016-04-14,2,7,2024-04-28 18:15:34.177976,postgre,True,2 days,False,Completed
